bfsNr,date,muniDescription,PERS_WAGEN
4134,1995-09-30,Initial recording of the municipality Dürrenäsch,527
4134,1994-09-30,Initial recording of the municipality Dürrenäsch,500
4134,1993-09-30,Initial recording of the municipality Dürrenäsch,515
4134,1992-09-30,Initial recording of the municipality Dürrenäsch,510
4134,1991-09-30,Initial recording of the municipality Dürrenäsch,504
4134,1990-09-30,Initial recording of the municipality Dürrenäsch,504
4134,1989-09-30,Initial recording of the municipality Dürrenäsch,475
4134,1988-09-30,Initial recording of the municipality Dürrenäsch,444
4134,1987-09-30,Initial recording of the municipality Dürrenäsch,453
4134,1986-09-30,Initial recording of the municipality Dürrenäsch,425
4134,1985-09-30,Initial recording of the municipality Dürrenäsch,418
4134,1984-09-30,Initial recording of the municipality Dürrenäsch,402
4134,1983-09-30,Initial recording of the municipality Dürrenäsch,401
4134,1982-09-30,Initial recording of the municipality Dürrenäsch,371
4134,1981-09-30,Initial recording of the municipality Dürrenäsch,350
4134,1980-09-30,Initial recording of the municipality Dürrenäsch,338
4134,1979-09-30,Initial recording of the municipality Dürrenäsch,333
4134,1978-09-30,Initial recording of the municipality Dürrenäsch,331
4134,1977-09-30,Initial recording of the municipality Dürrenäsch,309
4134,1976-09-30,Initial recording of the municipality Dürrenäsch,283
4096,2021-09-30,Initial recording of the municipality Effingen,427
4096,2020-09-30,Initial recording of the municipality Effingen,435
4096,2019-09-30,Initial recording of the municipality Effingen,423
4096,2018-09-30,Initial recording of the municipality Effingen,424
4096,2017-09-30,Initial recording of the municipality Effingen,423
4096,2016-09-30,Initial recording of the municipality Effingen,424
4096,2015-09-30,Initial recording of the municipality Effingen,431
4096,2014-09-30,Initial recording of the municipality Effingen,417
4096,2013-09-30,Initial recording of the municipality Effingen,420
4096,2012-09-30,Initial recording of the municipality Effingen,413
4096,2011-09-30,Initial recording of the municipality Effingen,389
4096,2010-09-30,Initial recording of the municipality Effingen,381
4096,2009-09-30,Initial recording of the municipality Effingen,368
4096,2008-09-30,Initial recording of the municipality Effingen,375
4096,2007-09-30,Initial recording of the municipality Effingen,386
4096,2006-09-30,Initial recording of the municipality Effingen,358
4096,2005-09-30,Initial recording of the municipality Effingen,340
4096,2004-09-30,Initial recording of the municipality Effingen,340
4096,2003-09-30,Initial recording of the municipality Effingen,333
4096,2002-09-30,Initial recording of the municipality Effingen,327
4096,2001-09-30,Initial recording of the municipality Effingen,320
4096,2000-09-30,Initial recording of the municipality Effingen,315
4096,1999-09-30,Initial recording of the municipality Effingen,310
4096,1998-09-30,Initial recording of the municipality Effingen,302
4096,1997-09-30,Initial recording of the municipality Effingen,294
4096,1996-09-30,Initial recording of the municipality Effingen,291
4096,1995-09-30,Initial recording of the municipality Effingen,301
4096,1994-09-30,Initial recording of the municipality Effingen,291
4096,1993-09-30,Initial recording of the municipality Effingen,285
4096,1992-09-30,Initial recording of the municipality Effingen,282
4096,1991-09-30,Initial recording of the municipality Effingen,273
4096,1990-09-30,Initial recording of the municipality Effingen,270
4096,1989-09-30,Initial recording of the municipality Effingen,263
4096,1988-09-30,Initial recording of the municipality Effingen,240
4096,1987-09-30,Initial recording of the municipality Effingen,232
4096,1986-09-30,Initial recording of the municipality Effingen,199
4096,1985-09-30,Initial recording of the municipality Effingen,190
4096,1984-09-30,Initial recording of the municipality Effingen,184
4096,1983-09-30,Initial recording of the municipality Effingen,166
4096,1982-09-30,Initial recording of the municipality Effingen,173
4096,1981-09-30,Initial recording of the municipality Effingen,163
4096,1980-09-30,Initial recording of the municipality Effingen,163
4096,1979-09-30,Initial recording of the municipality Effingen,155
4096,1978-09-30,Initial recording of the municipality Effingen,136
4096,1977-09-30,Initial recording of the municipality Effingen,128
4096,1976-09-30,Initial recording of the municipality Effingen,113
4066,2025-09-30,Initial recording of the municipality Eggenwil,669
4066,2024-09-30,Initial recording of the municipality Eggenwil,645
4066,2023-09-30,Initial recording of the municipality Eggenwil,646
4066,2022-09-30,Initial recording of the municipality Eggenwil,648
4066,2021-09-30,Initial recording of the municipality Eggenwil,639
4066,2020-09-30,Initial recording of the municipality Eggenwil,651
4066,2019-09-30,Initial recording of the municipality Eggenwil,647
4066,2018-09-30,Initial recording of the municipality Eggenwil,654
4066,2017-09-30,Initial recording of the municipality Eggenwil,639
4066,2016-09-30,Initial recording of the municipality Eggenwil,628
4066,2015-09-30,Initial recording of the municipality Eggenwil,621
4066,2014-09-30,Initial recording of the municipality Eggenwil,604
4066,2013-09-30,Initial recording of the municipality Eggenwil,587
4066,2012-09-30,Initial recording of the municipality Eggenwil,588
4066,2011-09-30,Initial recording of the municipality Eggenwil,581
4066,2010-09-30,Initial recording of the municipality Eggenwil,559
4066,2009-09-30,Initial recording of the municipality Eggenwil,532
4066,2008-09-30,Initial recording of the municipality Eggenwil,511
4066,2007-09-30,Initial recording of the municipality Eggenwil,485
4066,2006-09-30,Initial recording of the municipality Eggenwil,486
4066,2005-09-30,Initial recording of the municipality Eggenwil,466
4066,2004-09-30,Initial recording of the municipality Eggenwil,463
4066,2003-09-30,Initial recording of the municipality Eggenwil,435
4066,2002-09-30,Initial recording of the municipality Eggenwil,401
4066,2001-09-30,Initial recording of the municipality Eggenwil,382
4066,2000-09-30,Initial recording of the municipality Eggenwil,380
4066,1999-09-30,Initial recording of the municipality Eggenwil,374
4066,1998-09-30,Initial recording of the municipality Eggenwil,354
4066,1997-09-30,Initial recording of the municipality Eggenwil,352
4066,1996-09-30,Initial recording of the municipality Eggenwil,337
4066,1995-09-30,Initial recording of the municipality Eggenwil,329
4066,1994-09-30,Initial recording of the municipality Eggenwil,333
4066,1993-09-30,Initial recording of the municipality Eggenwil,327
4066,1992-09-30,Initial recording of the municipality Eggenwil,316
4066,1991-09-30,Initial recording of the municipality Eggenwil,320
4066,1990-09-30,Initial recording of the municipality Eggenwil,305
4066,1989-09-30,Initial recording of the municipality Eggenwil,299
4066,1988-09-30,Initial recording of the municipality Eggenwil,288
4066,1987-09-30,Initial recording of the municipality Eggenwil,277
4066,1986-09-30,Initial recording of the municipality Eggenwil,266
4066,1985-09-30,Initial recording of the municipality Eggenwil,250
4066,1984-09-30,Initial recording of the municipality Eggenwil,214
4066,1983-09-30,Initial recording of the municipality Eggenwil,189
4066,1982-09-30,Initial recording of the municipality Eggenwil,178
4066,1981-09-30,Initial recording of the municipality Eggenwil,169
4066,1980-09-30,Initial recording of the municipality Eggenwil,164
4066,1979-09-30,Initial recording of the municipality Eggenwil,158
4066,1978-09-30,Initial recording of the municipality Eggenwil,163
4066,1977-09-30,Initial recording of the municipality Eggenwil,145
4066,1976-09-30,Initial recording of the municipality Eggenwil,133
4195,2025-09-30,Initial recording of the municipality Egliswil,1079
4195,2024-09-30,Initial recording of the municipality Egliswil,1073
4195,2023-09-30,Initial recording of the municipality Egliswil,1050
4195,2022-09-30,Initial recording of the municipality Egliswil,1057
4195,2021-09-30,Initial recording of the municipality Egliswil,1045
4195,2020-09-30,Initial recording of the municipality Egliswil,1030
4195,2019-09-30,Initial recording of the municipality Egliswil,1013
4195,2018-09-30,Initial recording of the municipality Egliswil,996
4195,2017-09-30,Initial recording of the municipality Egliswil,937
4195,2016-09-30,Initial recording of the municipality Egliswil,932
4195,2015-09-30,Initial recording of the municipality Egliswil,921
4195,2014-09-30,Initial recording of the municipality Egliswil,904
4195,2013-09-30,Initial recording of the municipality Egliswil,895
4195,2012-09-30,Initial recording of the municipality Egliswil,875
4195,2011-09-30,Initial recording of the municipality Egliswil,837
4195,2010-09-30,Initial recording of the municipality Egliswil,824
4195,2009-09-30,Initial recording of the municipality Egliswil,812
4195,2008-09-30,Initial recording of the municipality Egliswil,827
4195,2007-09-30,Initial recording of the municipality Egliswil,788
4195,2006-09-30,Initial recording of the municipality Egliswil,779
4195,2005-09-30,Initial recording of the municipality Egliswil,749
4195,2004-09-30,Initial recording of the municipality Egliswil,729
4195,2003-09-30,Initial recording of the municipality Egliswil,733
4195,2002-09-30,Initial recording of the municipality Egliswil,712
4195,2001-09-30,Initial recording of the municipality Egliswil,699
4195,2000-09-30,Initial recording of the municipality Egliswil,676
4195,1999-09-30,Initial recording of the municipality Egliswil,645
4195,1998-09-30,Initial recording of the municipality Egliswil,616
4195,1997-09-30,Initial recording of the municipality Egliswil,582
4195,1996-09-30,Initial recording of the municipality Egliswil,554
4195,1995-09-30,Initial recording of the municipality Egliswil,526
4195,1994-09-30,Initial recording of the municipality Egliswil,512
4195,1993-09-30,Initial recording of the municipality Egliswil,473
4195,1992-09-30,Initial recording of the municipality Egliswil,456
4195,1991-09-30,Initial recording of the municipality Egliswil,432
4195,1990-09-30,Initial recording of the municipality Egliswil,421
4195,1989-09-30,Initial recording of the municipality Egliswil,416
4195,1988-09-30,Initial recording of the municipality Egliswil,409
4195,1987-09-30,Initial recording of the municipality Egliswil,395
4195,1986-09-30,Initial recording of the municipality Egliswil,365
4195,1985-09-30,Initial recording of the municipality Egliswil,350
4195,1984-09-30,Initial recording of the municipality Egliswil,314
4195,1983-09-30,Initial recording of the municipality Egliswil,315
4195,1982-09-30,Initial recording of the municipality Egliswil,317
4195,1981-09-30,Initial recording of the municipality Egliswil,301
4195,1980-09-30,Initial recording of the municipality Egliswil,271
4195,1979-09-30,Initial recording of the municipality Egliswil,253
4195,1978-09-30,Initial recording of the municipality Egliswil,237
4195,1977-09-30,Initial recording of the municipality Egliswil,228
4195,1976-09-30,Initial recording of the municipality Egliswil,185
4049,2025-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2707
4049,2024-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2670
4049,2023-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2666
4049,2022-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2660
4049,2021-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2639
4049,2020-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2680
4049,2019-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2670
4049,2018-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2691
4049,2017-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2715
4049,2016-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2658
4049,2015-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2621
4049,2014-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2572
4049,2013-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2434
4049,2012-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2355
4049,2011-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2271
4049,2010-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2220
4049,2009-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2203
4049,2008-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2121
4049,2007-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2093
4049,2006-09-30,Fusion of Oberehrendingen and Unterehrendingen into Ehrendingen,2036
4161,2025-09-30,Initial recording of the municipality Eiken,1728
4161,2024-09-30,Initial recording of the municipality Eiken,1703
4161,2023-09-30,Initial recording of the municipality Eiken,1651
4161,2022-09-30,Initial recording of the municipality Eiken,1596
4161,2021-09-30,Initial recording of the municipality Eiken,1561
4161,2020-09-30,Initial recording of the municipality Eiken,1535
4161,2019-09-30,Initial recording of the municipality Eiken,1506
4161,2018-09-30,Initial recording of the municipality Eiken,1487
4161,2017-09-30,Initial recording of the municipality Eiken,1502
4161,2016-09-30,Initial recording of the municipality Eiken,1460
4161,2015-09-30,Initial recording of the municipality Eiken,1433
4161,2014-09-30,Initial recording of the municipality Eiken,1419
4161,2013-09-30,Initial recording of the municipality Eiken,1378
4161,2012-09-30,Initial recording of the municipality Eiken,1314
4161,2011-09-30,Initial recording of the municipality Eiken,1256
4161,2010-09-30,Initial recording of the municipality Eiken,1219
4161,2009-09-30,Initial recording of the municipality Eiken,1223
4161,2008-09-30,Initial recording of the municipality Eiken,1201
4161,2007-09-30,Initial recording of the municipality Eiken,1182
4161,2006-09-30,Initial recording of the municipality Eiken,1150
4161,2005-09-30,Initial recording of the municipality Eiken,1119
4161,2004-09-30,Initial recording of the municipality Eiken,1048
4161,2003-09-30,Initial recording of the municipality Eiken,1042
4161,2002-09-30,Initial recording of the municipality Eiken,1016
4161,2001-09-30,Initial recording of the municipality Eiken,980
4161,2000-09-30,Initial recording of the municipality Eiken,938
4161,1999-09-30,Initial recording of the municipality Eiken,943
4161,1998-09-30,Initial recording of the municipality Eiken,886
4161,1997-09-30,Initial recording of the municipality Eiken,881
4161,1996-09-30,Initial recording of the municipality Eiken,820
4161,1995-09-30,Initial recording of the municipality Eiken,793
4161,1994-09-30,Initial recording of the municipality Eiken,753
4161,1993-09-30,Initial recording of the municipality Eiken,732
4161,1992-09-30,Initial recording of the municipality Eiken,709
4161,1991-09-30,Initial recording of the municipality Eiken,687
4161,1990-09-30,Initial recording of the municipality Eiken,656
4161,1989-09-30,Initial recording of the municipality Eiken,626
4161,1988-09-30,Initial recording of the municipality Eiken,613
4161,1987-09-30,Initial recording of the municipality Eiken,557
4161,1986-09-30,Initial recording of the municipality Eiken,522
4161,1985-09-30,Initial recording of the municipality Eiken,467
4161,1984-09-30,Initial recording of the municipality Eiken,452
4161,1983-09-30,Initial recording of the municipality Eiken,427
4161,1982-09-30,Initial recording of the municipality Eiken,390
4161,1981-09-30,Initial recording of the municipality Eiken,401
4161,1980-09-30,Initial recording of the municipality Eiken,379
4161,1979-09-30,Initial recording of the municipality Eiken,377
4161,1978-09-30,Initial recording of the municipality Eiken,357
4161,1977-09-30,Initial recording of the municipality Eiken,332
4161,1976-09-30,Initial recording of the municipality Eiken,309
4097,2021-09-30,Initial recording of the municipality Elfingen,215
4097,2020-09-30,Initial recording of the municipality Elfingen,218
4097,2019-09-30,Initial recording of the municipality Elfingen,215
4097,2018-09-30,Initial recording of the municipality Elfingen,208
4097,2017-09-30,Initial recording of the municipality Elfingen,199
4097,2016-09-30,Initial recording of the municipality Elfingen,208
4097,2015-09-30,Initial recording of the municipality Elfingen,204
4097,2014-09-30,Initial recording of the municipality Elfingen,198
4097,2013-09-30,Initial recording of the municipality Elfingen,182
4097,2012-09-30,Initial recording of the municipality Elfingen,181
4097,2011-09-30,Initial recording of the municipality Elfingen,173
4097,2010-09-30,Initial recording of the municipality Elfingen,168
4097,2009-09-30,Initial recording of the municipality Elfingen,168
4097,2008-09-30,Initial recording of the municipality Elfingen,168
4097,2007-09-30,Initial recording of the municipality Elfingen,164
4097,2006-09-30,Initial recording of the municipality Elfingen,157
4097,2005-09-30,Initial recording of the municipality Elfingen,152
4097,2004-09-30,Initial recording of the municipality Elfingen,149
4097,2003-09-30,Initial recording of the municipality Elfingen,161
4097,2002-09-30,Initial recording of the municipality Elfingen,143
4097,2001-09-30,Initial recording of the municipality Elfingen,137
4097,2000-09-30,Initial recording of the municipality Elfingen,127
4097,1999-09-30,Initial recording of the municipality Elfingen,132
4097,1998-09-30,Initial recording of the municipality Elfingen,125
4097,1997-09-30,Initial recording of the municipality Elfingen,124
4097,1996-09-30,Initial recording of the municipality Elfingen,119
4097,1995-09-30,Initial recording of the municipality Elfingen,112
4097,1994-09-30,Initial recording of the municipality Elfingen,106
4097,1993-09-30,Initial recording of the municipality Elfingen,100
4097,1992-09-30,Initial recording of the municipality Elfingen,106
4097,1991-09-30,Initial recording of the municipality Elfingen,97
4097,1990-09-30,Initial recording of the municipality Elfingen,96
4097,1989-09-30,Initial recording of the municipality Elfingen,95
4097,1988-09-30,Initial recording of the municipality Elfingen,90
4097,1987-09-30,Initial recording of the municipality Elfingen,78
4097,1986-09-30,Initial recording of the municipality Elfingen,83
4097,1985-09-30,Initial recording of the municipality Elfingen,79
4097,1984-09-30,Initial recording of the municipality Elfingen,77
4097,1983-09-30,Initial recording of the municipality Elfingen,81
4097,1982-09-30,Initial recording of the municipality Elfingen,70
4097,1981-09-30,Initial recording of the municipality Elfingen,69
4097,1980-09-30,Initial recording of the municipality Elfingen,67
4097,1979-09-30,Initial recording of the municipality Elfingen,64
4097,1978-09-30,Initial recording of the municipality Elfingen,51
4097,1977-09-30,Initial recording of the municipality Elfingen,55
4097,1976-09-30,Initial recording of the municipality Elfingen,48
4305,2025-09-30,Incorporation of Unterendingen into Endingen,1614
4305,2024-09-30,Incorporation of Unterendingen into Endingen,1612
4305,2023-09-30,Incorporation of Unterendingen into Endingen,1587
4305,2022-09-30,Incorporation of Unterendingen into Endingen,1575
4305,2021-09-30,Incorporation of Unterendingen into Endingen,1563
4305,2020-09-30,Incorporation of Unterendingen into Endingen,1550
4305,2019-09-30,Incorporation of Unterendingen into Endingen,1512
4305,2018-09-30,Incorporation of Unterendingen into Endingen,1511
4305,2017-09-30,Incorporation of Unterendingen into Endingen,1507
4305,2016-09-30,Incorporation of Unterendingen into Endingen,1490
4305,2015-09-30,Incorporation of Unterendingen into Endingen,1432
4305,2014-09-30,Incorporation of Unterendingen into Endingen,1401
4305,2013-09-30,Initial recording of the municipality Endingen,1134
4305,2012-09-30,Initial recording of the municipality Endingen,1121
4305,2011-09-30,Initial recording of the municipality Endingen,1106
4305,2010-09-30,Initial recording of the municipality Endingen,1074
4305,2009-09-30,Initial recording of the municipality Endingen,1052
4305,2008-09-30,Initial recording of the municipality Endingen,1049
4305,2007-09-30,Initial recording of the municipality Endingen,1046
4305,2006-09-30,Initial recording of the municipality Endingen,1033
4305,2005-09-30,Initial recording of the municipality Endingen,1014
4305,2004-09-30,Initial recording of the municipality Endingen,1019
4305,2003-09-30,Initial recording of the municipality Endingen,1008
4305,2002-09-30,Initial recording of the municipality Endingen,1005
4305,2001-09-30,Initial recording of the municipality Endingen,1005
4305,2000-09-30,Initial recording of the municipality Endingen,962
4305,1999-09-30,Initial recording of the municipality Endingen,932
4305,1998-09-30,Initial recording of the municipality Endingen,911
4305,1997-09-30,Initial recording of the municipality Endingen,885
4305,1996-09-30,Initial recording of the municipality Endingen,837
4305,1995-09-30,Initial recording of the municipality Endingen,815
4305,1994-09-30,Initial recording of the municipality Endingen,797
4305,1993-09-30,Initial recording of the municipality Endingen,783
4305,1992-09-30,Initial recording of the municipality Endingen,777
4305,1991-09-30,Initial recording of the municipality Endingen,750
4305,1990-09-30,Initial recording of the municipality Endingen,723
4305,1989-09-30,Initial recording of the municipality Endingen,689
4305,1988-09-30,Initial recording of the municipality Endingen,670
4305,1987-09-30,Initial recording of the municipality Endingen,603
4305,1986-09-30,Initial recording of the municipality Endingen,610
4305,1985-09-30,Initial recording of the municipality Endingen,581
4305,1984-09-30,Initial recording of the municipality Endingen,577
4305,1983-09-30,Initial recording of the municipality Endingen,564
4305,1982-09-30,Initial recording of the municipality Endingen,561
4305,1981-09-30,Initial recording of the municipality Endingen,519
4305,1980-09-30,Initial recording of the municipality Endingen,509
4305,1979-09-30,Initial recording of the municipality Endingen,481
4305,1978-09-30,Initial recording of the municipality Endingen,453
4305,1977-09-30,Initial recording of the municipality Endingen,400
4305,1976-09-30,Initial recording of the municipality Endingen,408
4026,2025-09-30,Initial recording of the municipality Ennetbaden,1617
4026,2024-09-30,Initial recording of the municipality Ennetbaden,1602
4026,2023-09-30,Initial recording of the municipality Ennetbaden,1598
4026,2022-09-30,Initial recording of the municipality Ennetbaden,1615
4026,2021-09-30,Initial recording of the municipality Ennetbaden,1610
4026,2020-09-30,Initial recording of the municipality Ennetbaden,1579
4026,2019-09-30,Initial recording of the municipality Ennetbaden,1600
4026,2018-09-30,Initial recording of the municipality Ennetbaden,1616
4026,2017-09-30,Initial recording of the municipality Ennetbaden,1607
4026,2016-09-30,Initial recording of the municipality Ennetbaden,1560
4026,2015-09-30,Initial recording of the municipality Ennetbaden,1548
4026,2014-09-30,Initial recording of the municipality Ennetbaden,1530
4026,2013-09-30,Initial recording of the municipality Ennetbaden,1532
4026,2012-09-30,Initial recording of the municipality Ennetbaden,1532
4026,2011-09-30,Initial recording of the municipality Ennetbaden,1489
4026,2010-09-30,Initial recording of the municipality Ennetbaden,1477
4026,2009-09-30,Initial recording of the municipality Ennetbaden,1460
4026,2008-09-30,Initial recording of the municipality Ennetbaden,1462
4026,2007-09-30,Initial recording of the municipality Ennetbaden,1438
4026,2006-09-30,Initial recording of the municipality Ennetbaden,1433
4026,2005-09-30,Initial recording of the municipality Ennetbaden,1441
4026,2004-09-30,Initial recording of the municipality Ennetbaden,1475
4026,2003-09-30,Initial recording of the municipality Ennetbaden,1465
4026,2002-09-30,Initial recording of the municipality Ennetbaden,1443
4026,2001-09-30,Initial recording of the municipality Ennetbaden,1415
4026,2000-09-30,Initial recording of the municipality Ennetbaden,1382
4026,1999-09-30,Initial recording of the municipality Ennetbaden,1389
4026,1998-09-30,Initial recording of the municipality Ennetbaden,1341
4026,1997-09-30,Initial recording of the municipality Ennetbaden,1327
4026,1996-09-30,Initial recording of the municipality Ennetbaden,1317
4026,1995-09-30,Initial recording of the municipality Ennetbaden,1293
4026,1994-09-30,Initial recording of the municipality Ennetbaden,1262
4026,1993-09-30,Initial recording of the municipality Ennetbaden,1243
4026,1992-09-30,Initial recording of the municipality Ennetbaden,1244
4026,1991-09-30,Initial recording of the municipality Ennetbaden,1220
4026,1990-09-30,Initial recording of the municipality Ennetbaden,1200
4026,1989-09-30,Initial recording of the municipality Ennetbaden,1157
4026,1988-09-30,Initial recording of the municipality Ennetbaden,1106
4026,1987-09-30,Initial recording of the municipality Ennetbaden,1046
4026,1986-09-30,Initial recording of the municipality Ennetbaden,966
4026,1985-09-30,Initial recording of the municipality Ennetbaden,913
4026,1984-09-30,Initial recording of the municipality Ennetbaden,910
4026,1983-09-30,Initial recording of the municipality Ennetbaden,911
4026,1982-09-30,Initial recording of the municipality Ennetbaden,867
4026,1981-09-30,Initial recording of the municipality Ennetbaden,845
4026,1980-09-30,Initial recording of the municipality Ennetbaden,859
4026,1979-09-30,Initial recording of the municipality Ennetbaden,851
4026,1978-09-30,Initial recording of the municipality Ennetbaden,823
4026,1977-09-30,Initial recording of the municipality Ennetbaden,798
4026,1976-09-30,Initial recording of the municipality Ennetbaden,825
4005,2025-09-30,Name change from Erlinsbach to Erlinsbach (AG),2792
4005,2024-09-30,Name change from Erlinsbach to Erlinsbach (AG),2723
4005,2023-09-30,Name change from Erlinsbach to Erlinsbach (AG),2663
4005,2022-09-30,Name change from Erlinsbach to Erlinsbach (AG),2663
4005,2021-09-30,Name change from Erlinsbach to Erlinsbach (AG),2601
4005,2020-09-30,Name change from Erlinsbach to Erlinsbach (AG),2554
4005,2019-09-30,Name change from Erlinsbach to Erlinsbach (AG),2487
4005,2018-09-30,Name change from Erlinsbach to Erlinsbach (AG),2426
4005,2017-09-30,Name change from Erlinsbach to Erlinsbach (AG),2399
4005,2016-09-30,Name change from Erlinsbach to Erlinsbach (AG),2354
4005,2015-09-30,Name change from Erlinsbach to Erlinsbach (AG),2301
4005,2014-09-30,Name change from Erlinsbach to Erlinsbach (AG),2257
4005,2013-09-30,Name change from Erlinsbach to Erlinsbach (AG),2160
4005,2012-09-30,Name change from Erlinsbach to Erlinsbach (AG),2109
4005,2011-09-30,Name change from Erlinsbach to Erlinsbach (AG),2039
4005,2010-09-30,Name change from Erlinsbach to Erlinsbach (AG),1937
4005,2009-09-30,Name change from Erlinsbach to Erlinsbach (AG),1905
4005,2008-09-30,Name change from Erlinsbach to Erlinsbach (AG),1874
4005,2007-09-30,Name change from Erlinsbach to Erlinsbach (AG),1859
4005,2006-09-30,Name change from Erlinsbach to Erlinsbach (AG),1851
4005,2005-09-30,Initial recording of the municipality Erlinsbach,1826
4005,2004-09-30,Initial recording of the municipality Erlinsbach,1782
4005,2003-09-30,Initial recording of the municipality Erlinsbach,1733
4005,2002-09-30,Initial recording of the municipality Erlinsbach,1674
4005,2001-09-30,Initial recording of the municipality Erlinsbach,1650
4005,2000-09-30,Initial recording of the municipality Erlinsbach,1609
4005,1999-09-30,Initial recording of the municipality Erlinsbach,1571
4005,1998-09-30,Initial recording of the municipality Erlinsbach,1526
4005,1997-09-30,Initial recording of the municipality Erlinsbach,1476
4005,1996-09-30,Initial recording of the municipality Erlinsbach,1464
4005,1995-09-30,Initial recording of the municipality Erlinsbach,1447
4005,1994-09-30,Initial recording of the municipality Erlinsbach,1425
4005,1993-09-30,Initial recording of the municipality Erlinsbach,1428
4005,1992-09-30,Initial recording of the municipality Erlinsbach,1415
4005,1991-09-30,Initial recording of the municipality Erlinsbach,1409
4005,1990-09-30,Initial recording of the municipality Erlinsbach,1372
4005,1989-09-30,Initial recording of the municipality Erlinsbach,1333
4005,1988-09-30,Initial recording of the municipality Erlinsbach,1282
4005,1987-09-30,Initial recording of the municipality Erlinsbach,1268
4005,1986-09-30,Initial recording of the municipality Erlinsbach,1245
4005,1985-09-30,Initial recording of the municipality Erlinsbach,1198
4005,1984-09-30,Initial recording of the municipality Erlinsbach,1157
4005,1983-09-30,Initial recording of the municipality Erlinsbach,1135
4005,1982-09-30,Initial recording of the municipality Erlinsbach,1109
4005,1981-09-30,Initial recording of the municipality Erlinsbach,1101
4005,1980-09-30,Initial recording of the municipality Erlinsbach,1054
4005,1979-09-30,Initial recording of the municipality Erlinsbach,966
4005,1978-09-30,Initial recording of the municipality Erlinsbach,941
4005,1977-09-30,Initial recording of the municipality Erlinsbach,868
4005,1976-09-30,Initial recording of the municipality Erlinsbach,824
4162,2009-09-30,Initial recording of the municipality Etzgen,293
4162,2008-09-30,Initial recording of the municipality Etzgen,282
4162,2007-09-30,Initial recording of the municipality Etzgen,279
4162,2006-09-30,Initial recording of the municipality Etzgen,265
4162,2005-09-30,Initial recording of the municipality Etzgen,259
4162,2004-09-30,Initial recording of the municipality Etzgen,237
4162,2003-09-30,Initial recording of the municipality Etzgen,235
4162,2002-09-30,Initial recording of the municipality Etzgen,230
4162,2001-09-30,Initial recording of the municipality Etzgen,218
4162,2000-09-30,Initial recording of the municipality Etzgen,198
4162,1999-09-30,Initial recording of the municipality Etzgen,196
4162,1998-09-30,Initial recording of the municipality Etzgen,187
4162,1997-09-30,Initial recording of the municipality Etzgen,190
4162,1996-09-30,Initial recording of the municipality Etzgen,193
4162,1995-09-30,Initial recording of the municipality Etzgen,186
4162,1994-09-30,Initial recording of the municipality Etzgen,188
4162,1993-09-30,Initial recording of the municipality Etzgen,188
4162,1992-09-30,Initial recording of the municipality Etzgen,184
4162,1991-09-30,Initial recording of the municipality Etzgen,177
4162,1990-09-30,Initial recording of the municipality Etzgen,180
4162,1989-09-30,Initial recording of the municipality Etzgen,168
4162,1988-09-30,Initial recording of the municipality Etzgen,162
4162,1987-09-30,Initial recording of the municipality Etzgen,162
4162,1986-09-30,Initial recording of the municipality Etzgen,157
4162,1985-09-30,Initial recording of the municipality Etzgen,158
4162,1984-09-30,Initial recording of the municipality Etzgen,150
4162,1983-09-30,Initial recording of the municipality Etzgen,141
4162,1982-09-30,Initial recording of the municipality Etzgen,129
4162,1981-09-30,Initial recording of the municipality Etzgen,121
4162,1980-09-30,Initial recording of the municipality Etzgen,119
4162,1979-09-30,Initial recording of the municipality Etzgen,109
4162,1978-09-30,Initial recording of the municipality Etzgen,110
4162,1977-09-30,Initial recording of the municipality Etzgen,102
4162,1976-09-30,Initial recording of the municipality Etzgen,91
4196,2025-09-30,Initial recording of the municipality Fahrwangen,1640
4196,2024-09-30,Initial recording of the municipality Fahrwangen,1588
4196,2023-09-30,Initial recording of the municipality Fahrwangen,1545
4196,2022-09-30,Initial recording of the municipality Fahrwangen,1537
4196,2021-09-30,Initial recording of the municipality Fahrwangen,1525
