bfsNr,locationName,PERS_WAGEN,date,change_event_name
4073,Oberlunkhofen,1115,2008-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,1064,2007-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,1023,2006-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,1015,2005-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,967,2004-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,931,2003-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,881,2002-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,850,2001-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,825,2000-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,796,1999-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,765,1998-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,769,1997-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,707,1996-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,696,1995-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,666,1994-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,606,1993-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,605,1992-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,587,1991-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,564,1990-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,527,1989-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,490,1988-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,467,1987-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,448,1986-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,425,1985-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,396,1984-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,355,1983-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,332,1982-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,324,1981-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,314,1980-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,281,1979-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,277,1978-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,252,1977-09-30,Initial recording of the municipality Oberlunkhofen
4073,Oberlunkhofen,242,1976-09-30,Initial recording of the municipality Oberlunkhofen
4256,Obermumpf,720,2025-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,715,2024-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,710,2023-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,707,2022-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,692,2021-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,710,2020-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,692,2019-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,706,2018-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,698,2017-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,683,2016-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,678,2015-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,652,2014-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,640,2013-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,638,2012-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,607,2011-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,598,2010-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,570,2009-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,586,2008-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,590,2007-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,579,2006-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,599,2005-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,593,2004-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,563,2003-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,553,2002-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,548,2001-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,515,2000-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,498,1999-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,488,1998-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,477,1997-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,475,1996-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,478,1995-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,453,1994-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,419,1993-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,424,1992-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,408,1991-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,381,1990-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,342,1989-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,322,1988-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,310,1987-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,300,1986-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,306,1985-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,298,1984-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,284,1983-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,285,1982-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,258,1981-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,255,1980-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,249,1979-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,219,1978-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,201,1977-09-30,Initial recording of the municipality Obermumpf
4256,Obermumpf,189,1976-09-30,Initial recording of the municipality Obermumpf
4037,Oberrohrdorf,2589,2025-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2588,2024-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2574,2023-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2537,2022-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2528,2021-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2493,2020-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2522,2019-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2511,2018-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2536,2017-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2515,2016-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2460,2015-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2459,2014-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2429,2013-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2382,2012-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2381,2011-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2299,2010-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2237,2009-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2169,2008-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2109,2007-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2049,2006-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,2007,2005-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1969,2004-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1981,2003-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1919,2002-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1884,2001-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1814,2000-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1745,1999-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1701,1998-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1713,1997-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1685,1996-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1720,1995-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1708,1994-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1644,1993-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1638,1992-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1621,1991-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1584,1990-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1520,1989-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1493,1988-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1387,1987-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1339,1986-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1318,1985-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1293,1984-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1223,1983-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1188,1982-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1178,1981-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1121,1980-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1097,1979-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,1020,1978-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,940,1977-09-30,Initial recording of the municipality Oberrohrdorf
4037,Oberrohrdorf,884,1976-09-30,Initial recording of the municipality Oberrohrdorf
4237,Oberrüti,893,2025-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,896,2024-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,896,2023-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,892,2022-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,883,2021-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,860,2020-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,850,2019-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,865,2018-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,851,2017-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,837,2016-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,812,2015-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,762,2014-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,738,2013-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,716,2012-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,690,2011-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,653,2010-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,629,2009-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,613,2008-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,603,2007-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,612,2006-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,607,2005-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,594,2004-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,583,2003-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,557,2002-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,522,2001-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,501,2000-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,469,1999-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,446,1998-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,418,1997-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,400,1996-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,386,1995-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,366,1994-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,323,1993-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,297,1992-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,290,1991-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,292,1990-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,288,1989-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,264,1988-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,237,1987-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,230,1986-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,221,1985-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,217,1984-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,186,1983-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,173,1982-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,177,1981-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,156,1980-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,150,1979-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,134,1978-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,129,1977-09-30,Initial recording of the municipality Oberrüti
4237,Oberrüti,112,1976-09-30,Initial recording of the municipality Oberrüti
4038,Obersiggenthal,4253,2025-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4289,2024-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4263,2023-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4240,2022-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4335,2021-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4291,2020-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4263,2019-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4308,2018-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4350,2017-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4371,2016-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4334,2015-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4313,2014-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4252,2013-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4178,2012-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4055,2011-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3995,2010-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3985,2009-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3944,2008-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,4000,2007-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3987,2006-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3980,2005-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3918,2004-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3898,2003-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3805,2002-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3692,2001-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3607,2000-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3515,1999-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3518,1998-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3488,1997-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3520,1996-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3451,1995-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3445,1994-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3402,1993-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3385,1992-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3357,1991-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3308,1990-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3225,1989-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3156,1988-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3126,1987-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3099,1986-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,3001,1985-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2962,1984-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2906,1983-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2824,1982-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2726,1981-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2639,1980-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2606,1979-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2517,1978-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2364,1977-09-30,Initial recording of the municipality Obersiggenthal
4038,Obersiggenthal,2348,1976-09-30,Initial recording of the municipality Obersiggenthal
4074,Oberwil-Lieli,1653,2025-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1655,2024-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1650,2023-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1623,2022-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1588,2021-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1572,2020-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1521,2019-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1485,2018-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1467,2017-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1422,2016-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1356,2015-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1361,2014-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1333,2013-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1320,2012-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1286,2011-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1309,2010-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1263,2009-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1266,2008-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1231,2007-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1148,2006-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1118,2005-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1125,2004-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1111,2003-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1064,2002-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,1028,2001-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,983,2000-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,970,1999-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,907,1998-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,885,1997-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,894,1996-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,883,1995-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,865,1994-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,844,1993-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,858,1992-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,867,1991-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,854,1990-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,765,1989-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,754,1988-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,735,1987-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,704,1986-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,675,1985-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,660,1984-09-30,Name change from Oberwil (AG) to Oberwil-Lieli
4074,Oberwil-Lieli,627,1983-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,594,1982-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,506,1981-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,491,1980-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,426,1979-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,384,1978-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,361,1977-09-30,Initial recording of the municipality Oberwil (AG)
4074,Oberwil-Lieli,327,1976-09-30,Initial recording of the municipality Oberwil (AG)
4175,Oeschgen,792,2025-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,810,2024-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,796,2023-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,790,2022-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,740,2021-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,712,2020-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,690,2019-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,676,2018-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,661,2017-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,639,2016-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,626,2015-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,604,2014-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,581,2013-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,556,2012-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,536,2011-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,527,2010-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,502,2009-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,491,2008-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,486,2007-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,465,2006-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,470,2005-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,442,2004-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,451,2003-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,434,2002-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,425,2001-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,424,2000-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,398,1999-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,387,1998-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,365,1997-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,357,1996-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,351,1995-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,355,1994-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,359,1993-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,323,1992-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,326,1991-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,302,1990-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,303,1989-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,296,1988-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,276,1987-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,268,1986-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,249,1985-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,226,1984-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,219,1983-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,211,1982-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,199,1981-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,200,1980-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,189,1979-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,176,1978-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,166,1977-09-30,Initial recording of the municipality Oeschgen
4175,Oeschgen,150,1976-09-30,Initial recording of the municipality Oeschgen
4280,Oftringen,9232,2025-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,9164,2024-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,9045,2023-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8918,2022-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8717,2021-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8569,2020-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8465,2019-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8299,2018-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8233,2017-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,8146,2016-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,7962,2015-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,7930,2014-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,7804,2013-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,7489,2012-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,7052,2011-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,6787,2010-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,6591,2009-09-30,Initial recording of the municipality Oftringen
