bfsNr,date,muniDescription,PERS_WAGEN
4221,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,233
4221,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,185
4221,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,161
4221,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,163
4221,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,162
4221,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,159
4221,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,157
4221,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,152
4221,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,153
4221,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,157
4221,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,147
4221,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,144
4221,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,131
4221,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,123
4221,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,122
4221,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,116
4221,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,111
4221,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,102
4221,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,87
4221,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11741/description,82
4191,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,501
4191,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,506
4191,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,497
4191,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,495
4191,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,477
4191,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,483
4191,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,471
4191,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,451
4191,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,432
4191,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,431
